id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
4399,4915-BFSXL,2014-04-01,,Two year,No,Credit card (automatic),68.95,4858.7,DSL,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
4400,3086-RUCRN,2014-08-01,,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,Yes,0
4401,5215-LNLDJ,2019-07-01,,Month-to-month,Yes,Electronic check,24.7,149.05,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,,0
4402,7576-JMYWV,2016-04-01,,Month-to-month,Yes,Electronic check,110.2,4972.1,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,1,Yes,Yes,Yes,0
4403,9039-RBEEE,2016-08-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,,1
4404,0257-KXZGU,2017-06-01,,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,DSL,No,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes,0
4405,1307-ATKGB,2018-02-01,,Month-to-month,Yes,Electronic check,89.55,2187.15,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,No,No,No,0
4406,8417-FMLZI,2019-07-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),83.55,477.55,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,Yes,No,1
4407,3714-XPXBW,2017-01-01,,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,No,No,Yes,0
4408,1850-AKQEP,2019-06-01,,Month-to-month,No,Mailed check,20.35,178.7,,,,,,,,Male,0,No,Yes,No,0
4409,2824-DXNKN,2014-02-01,,Two year,Yes,Bank transfer (automatic),71.45,5025.85,DSL,Yes,No,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
4410,5227-JSCFE,2014-03-01,,Two year,No,Credit card (automatic),46.35,3353.4,DSL,Yes,Yes,Yes,Yes,No,No,Male,1,Yes,No,,0
4411,0848-ZGQIJ,2018-10-01,,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,No,No,0
4412,3621-CHYVB,2015-05-01,,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,No,,0
4413,8042-RNLKO,2014-08-01,,One year,No,Bank transfer (automatic),25.45,1699.15,,,,,,,,Male,0,No,No,Yes,0
4414,1792-UXAFY,2018-08-01,2020-01-01,Month-to-month,Yes,Electronic check,89.15,1496.9,Fiber optic,No,Yes,Yes,No,Yes,No,Female,1,No,No,No,1
4415,5372-FBKBN,2018-05-01,,Month-to-month,No,Mailed check,20.75,452.2,,,,,,,,Female,0,No,Yes,No,0
4416,0420-TXVSG,2014-08-01,,Two year,Yes,Credit card (automatic),66.1,4428.45,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,Yes,0
4417,6217-TOWGS,2018-09-01,,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,DSL,No,Yes,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
4418,0515-YPMCW,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,70.45,70.45,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,1
4419,0378-XSZPU,2015-03-01,2020-01-01,One year,No,Credit card (automatic),60.3,3563.8,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,No,1
4420,1045-LTCYT,2019-06-01,,Month-to-month,No,Credit card (automatic),21.05,139.75,,,,,,,,Female,0,Yes,Yes,No,0
4421,1544-JJMYL,2017-11-01,,One year,No,Credit card (automatic),69.35,1927.3,DSL,Yes,No,Yes,Yes,Yes,No,Male,0,No,No,No,0
4422,4636-JGAAI,2017-04-01,,Month-to-month,No,Mailed check,88.85,3000.25,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,No,Yes,0
4423,6874-SGLHU,2017-08-01,,One year,Yes,Bank transfer (automatic),97.0,3021.3,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,No,0
4424,5951-AOFIH,2017-05-01,,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,DSL,No,Yes,Yes,No,Yes,No,Male,0,No,No,No,0
4425,4729-XKASR,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,24.75,24.75,DSL,No,No,No,No,No,No,Male,0,No,Yes,,1
4426,3059-NGMXB,2018-12-01,,Month-to-month,No,Mailed check,69.2,944.65,DSL,Yes,Yes,No,No,No,Yes,Male,0,Yes,Yes,Yes,0
4427,8652-YHIYU,2018-10-01,,One year,Yes,Credit card (automatic),79.5,1264.2,Fiber optic,No,No,No,Yes,No,No,Female,0,No,Yes,Yes,0
4428,5278-PNYOX,2016-01-01,,Two year,No,Credit card (automatic),100.65,4917.75,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
4429,5449-FIBXJ,2018-05-01,2019-12-01,Month-to-month,No,Electronic check,103.3,2012.7,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,1
4430,3486-HOOGQ,2014-04-01,,Two year,No,Bank transfer (automatic),79.7,5743.3,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
4431,5061-PBXFW,2017-06-01,,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
4432,8630-FJLIB,2018-08-01,,Month-to-month,Yes,Electronic check,69.8,1221.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
4433,3891-NLXJB,2017-01-01,,Two year,Yes,Mailed check,40.55,1390.85,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,,0
4434,4749-OJKQU,2019-10-01,,Month-to-month,Yes,Electronic check,75.65,302.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
4435,0577-WHMEV,2018-10-01,,Month-to-month,No,Electronic check,90.7,1374.9,Fiber optic,Yes,Yes,Yes,No,No,No,Female,0,Yes,No,Yes,0
4436,5453-AXEPF,2018-09-01,,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes,0
4437,3639-XJHKQ,2018-07-01,,Month-to-month,Yes,Electronic check,60.6,1297.8,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,Yes,No,0
4438,3716-LRGXK,2015-02-01,,Two year,No,Credit card (automatic),101.15,6067.4,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
4439,2263-SFSQZ,2015-11-01,,Two year,Yes,Mailed check,24.95,1222.25,,,,,,,,Male,0,Yes,Yes,Yes,0
4440,9950-MTGYX,2017-10-01,,Two year,Yes,Credit card (automatic),20.3,487.95,,,,,,,,Male,0,Yes,Yes,No,0
4441,3397-AVTKU,2016-07-01,,Two year,Yes,Electronic check,60.0,2548.55,DSL,No,Yes,No,No,No,Yes,Male,0,No,No,No,0
4442,4825-FUREZ,2016-08-01,,Two year,No,Electronic check,20.25,835.5,,,,,,,,Male,0,Yes,No,No,0
4443,9837-BMCLM,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,78.5,242.05,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
4444,2672-OJQZP,2020-01-01,,Month-to-month,No,Mailed check,44.75,44.75,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
4445,0137-UDEUO,2019-08-01,2019-11-01,Month-to-month,No,Mailed check,19.85,63.75,,,,,,,,Female,0,No,No,No,1
4446,3134-DSHVC,2014-11-01,,Two year,No,Credit card (automatic),98.0,6218.45,Fiber optic,Yes,Yes,Yes,No,Yes,No,Female,0,No,No,Yes,0
4447,6161-UUUTA,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,79.9,260.9,Fiber optic,No,No,No,No,Yes,No,Male,1,No,No,No,1
4448,7821-DPRQE,2014-06-01,,Month-to-month,Yes,Electronic check,107.7,7320.9,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
4449,6543-XRMYR,2017-07-01,2020-01-01,Month-to-month,Yes,Electronic check,99.7,2967.35,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,No,No,Yes,1
4450,2001-EWBQU,2015-02-01,,Two year,No,Electronic check,104.7,6333.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
4451,4925-LMHOK,2018-08-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),58.6,939.7,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,Yes,1
4452,1608-GMEWB,2016-05-01,,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,0
4453,6695-AMZUF,2014-04-01,,Two year,No,Credit card (automatic),86.45,5950.2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
4454,1455-UGQVH,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,98.5,1037.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
4455,8410-BGQXN,2019-10-01,,Month-to-month,No,Mailed check,19.4,93.4,,,,,,,,Male,0,No,No,No,0
4456,8280-MQRQN,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,50.45,50.45,DSL,No,No,Yes,No,No,No,Female,0,No,No,No,1
4457,1619-YWUBB,2014-06-01,,Two year,Yes,Credit card (automatic),24.95,1614.9,,,,,,,,Female,0,Yes,No,Yes,0
4458,7611-YKYTC,2018-04-01,,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,Fiber optic,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,0
4459,2037-SGXHH,2016-11-01,2020-01-01,Month-to-month,Yes,Electronic check,94.65,3624.3,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,1
4460,3178-FESZO,2019-11-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,1
4461,0365-GXEZS,2018-08-01,,Month-to-month,No,Electronic check,78.2,1468.75,Fiber optic,No,No,Yes,Yes,No,No,Male,0,Yes,No,No,0
4462,0082-OQIQY,2017-09-01,,Month-to-month,Yes,Electronic check,94.2,2607.6,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,No,0
4463,6087-MVHJH,2018-07-01,2019-11-01,Month-to-month,Yes,Electronic check,88.45,1422.1,Fiber optic,No,No,Yes,No,No,Yes,Female,0,No,No,Yes,1
4464,4603-JANFB,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.85,69.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
4465,3018-TFTSU,2018-10-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Fiber optic,Yes,No,Yes,No,No,No,Male,0,No,No,No,1
4466,3606-SBKRY,2017-07-01,,One year,Yes,Electronic check,50.05,1523.4,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,,0
4467,4806-KEXQR,2019-06-01,2019-10-01,Month-to-month,Yes,Electronic check,79.9,324.3,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
4468,0667-NSRGI,2016-02-01,,One year,Yes,Mailed check,69.55,3435.6,DSL,No,No,Yes,Yes,No,Yes,Female,0,Yes,No,Yes,0
4469,7083-YNSKY,2018-07-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),25.4,399.6,,,,,,,,Female,0,No,No,Yes,1
4470,6893-ODYYE,2015-12-01,,One year,Yes,Credit card (automatic),90.1,4549.45,Fiber optic,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,No,0
4471,8242-JSVBO,2019-07-01,,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
4472,2479-BRAMR,2016-07-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Fiber optic,Yes,No,Yes,No,No,No,Male,1,Yes,No,Yes,1
4473,9541-ZPSEA,2014-06-01,,Two year,No,Credit card (automatic),80.35,5375.15,Fiber optic,Yes,No,Yes,No,No,No,Male,0,Yes,Yes,No,0
4474,2665-NPTGL,2017-12-01,,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
4475,1139-WUOAH,2015-05-01,,Two year,No,Credit card (automatic),53.35,3090.05,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,,0
4476,4693-VWVBO,2019-11-01,,Month-to-month,No,Electronic check,19.55,61.05,,,,,,,,Female,0,No,No,No,0
4477,7434-SHXLS,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,20.9,20.9,,,,,,,,Female,0,No,No,No,1
4478,6937-GCDGQ,2018-07-01,,One year,Yes,Bank transfer (automatic),48.95,955.6,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,0
4479,0988-JRWWP,2019-11-01,,Month-to-month,Yes,Electronic check,54.2,140.4,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,0
4480,5075-JSDKI,2015-03-01,,Two year,No,Electronic check,24.45,1493.1,,,,,,,,Female,0,No,No,Yes,0
4481,7908-QCBCA,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,69.4,69.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
4482,8644-XYTSV,2016-08-01,,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,No,,0
4483,6711-FLDFB,2019-04-01,2019-11-01,Month-to-month,Yes,Electronic check,74.9,541.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
4484,3873-WOSBC,2014-07-01,,Two year,No,Credit card (automatic),25.6,1784.9,,,,,,,,Male,0,Yes,No,Yes,0
4485,7465-ZZRVX,2020-01-01,,Month-to-month,Yes,Electronic check,70.35,70.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
4486,7975-JMZNT,2014-08-01,,Two year,No,Bank transfer (automatic),91.7,6075.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
4487,7251-XFOIL,2015-01-01,,Month-to-month,No,Mailed check,89.2,5500.6,Fiber optic,No,No,Yes,No,No,Yes,Female,0,No,No,Yes,0
4488,4116-IQRFR,2019-10-01,,One year,No,Credit card (automatic),24.1,73.1,,,,,,,,Male,0,Yes,Yes,Yes,0
4489,3714-JTVOV,2016-07-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Fiber optic,Yes,No,No,No,No,No,Female,1,Yes,No,No,1
4490,8259-DZLIZ,2014-10-01,,One year,Yes,Bank transfer (automatic),53.85,3399.85,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,Yes,0
4491,0442-ZXKVS,2015-08-01,,One year,Yes,Bank transfer (automatic),115.6,6431.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
4492,7853-WNZSY,2020-01-01,,Month-to-month,Yes,Credit card (automatic),19.75,19.75,,,,,,,,Male,0,No,No,No,0
4493,3120-FAZKD,2015-08-01,,Two year,Yes,Bank transfer (automatic),24.05,1230.9,,,,,,,,Male,0,Yes,Yes,Yes,0
4494,8606-OEGQZ,2018-08-01,,Two year,No,Credit card (automatic),25.3,454.65,,,,,,,,Female,0,No,Yes,Yes,0
4495,0225-ZORZP,2019-11-01,,Month-to-month,No,Electronic check,84.3,235.05,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,No,0
4496,4702-IOQDC,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,70.1,70.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
4497,9489-JMTTN,2014-02-01,,Two year,No,Credit card (automatic),89.75,6595.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
4498,0575-CUQOV,2015-02-01,,One year,Yes,Electronic check,97.95,5867.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,No,0
4499,0967-BMLBD,2019-03-01,,One year,Yes,Mailed check,20.0,196.35,,,,,,,,Female,0,Yes,Yes,No,0
4500,6178-KFNHS,2019-01-01,2020-01-01,Month-to-month,Yes,Electronic check,78.3,909.25,Fiber optic,Yes,No,No,No,No,No,Female,0,No,Yes,Yes,1
4501,2830-LEWOA,2015-01-01,,One year,No,Credit card (automatic),103.9,6449.15,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
4502,5006-MXVRN,2016-11-01,,Two year,No,Credit card (automatic),20.7,762.45,,,,,,,,Female,0,No,No,No,0
4503,1264-BYWMS,2015-04-01,2019-11-01,Month-to-month,Yes,Electronic check,96.8,5283.95,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4504,9658-WYUFB,2018-07-01,2019-12-01,Month-to-month,Yes,Electronic check,94.4,1617.5,Fiber optic,Yes,Yes,No,No,Yes,No,Female,0,No,No,Yes,1
4505,8327-WKMIE,2017-01-01,,One year,No,Credit card (automatic),20.15,785.75,,,,,,,,Male,0,No,No,No,0
4506,6917-FIJHC,2014-02-01,,Two year,Yes,Mailed check,26.0,1776.0,,,,,,,,Female,0,Yes,No,Yes,0
4507,5329-KRDTM,2014-02-01,,Two year,No,Credit card (automatic),77.35,5396.25,DSL,No,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,Yes,0
4508,7797-EJMDP,2019-06-01,,Month-to-month,No,Bank transfer (automatic),66.05,574.5,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,No,No,0
4509,3530-VWVGU,2018-04-01,,Month-to-month,No,Mailed check,19.9,400.3,,,,,,,,Female,0,Yes,Yes,No,0
4510,2013-SGDXK,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,84.3,84.3,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,No,1
4511,6368-NWMCE,2016-12-01,,Month-to-month,No,Credit card (automatic),68.15,2656.3,DSL,No,Yes,No,Yes,No,Yes,Female,0,No,No,Yes,0
4512,3633-CDBUW,2018-09-01,,One year,No,Electronic check,80.85,1445.95,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,Yes,No,0
4513,0707-HOVVN,2014-04-01,,Two year,Yes,Bank transfer (automatic),75.5,5212.65,DSL,No,Yes,Yes,Yes,Yes,No,Female,1,No,No,Yes,0
4514,8580-QVLOC,2013-10-01,2019-10-01,Two year,No,Credit card (automatic),92.45,6440.25,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,Yes,Yes,1
4515,3956-MGXOG,2017-10-01,,Month-to-month,Yes,Electronic check,80.6,2244.95,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,0
4516,9274-UARKJ,2018-11-01,,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,No,0
4517,4077-HWUYD,2014-02-01,,Two year,Yes,Bank transfer (automatic),87.55,6463.15,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
4518,2012-NWRPA,2018-12-01,2019-11-01,Month-to-month,Yes,Electronic check,99.55,1131.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,1
4519,8808-ELEHO,2019-04-01,2019-12-01,Month-to-month,Yes,Electronic check,81.25,585.95,Fiber optic,No,No,Yes,No,No,No,Male,1,No,No,Yes,1
4520,0103-CSITQ,2015-05-01,,One year,Yes,Bank transfer (automatic),109.4,6252.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
4521,3506-LCJDC,2019-11-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),19.95,19.95,,,,,,,,Male,0,Yes,Yes,No,1
4522,8671-KKKOS,2016-04-01,,Month-to-month,No,Electronic check,45.55,2062.15,DSL,Yes,Yes,No,No,Yes,No,Female,0,Yes,No,,0
4523,7305-ZWMAJ,2017-08-01,,One year,No,Credit card (automatic),20.7,587.1,,,,,,,,Male,0,Yes,No,No,0
4524,9518-XXBXE,2019-04-01,,Month-to-month,No,Electronic check,75.3,720.45,Fiber optic,Yes,No,No,No,No,No,Male,1,Yes,No,No,0
4525,3934-HXCFZ,2017-11-01,2019-10-01,Month-to-month,Yes,Electronic check,99.25,2186.4,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,1
4526,6578-KRMAW,2017-06-01,,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,0,No,No,No,0
4527,4860-IJUDE,2019-01-01,,Month-to-month,Yes,Credit card (automatic),73.75,956.65,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No,0
4528,7666-WKRON,2016-09-01,2019-12-01,Two year,Yes,Electronic check,80.45,3201.55,Fiber optic,No,No,Yes,Yes,No,No,Female,0,No,No,No,1
4529,9688-YGXVR,2016-06-01,,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,No,No,No,0
4530,0423-UDIJQ,2019-05-01,,Month-to-month,No,Mailed check,49.2,447.9,DSL,No,No,No,Yes,No,No,Male,1,No,No,No,0
4532,4910-AQFFX,2019-02-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Fiber optic,No,No,Yes,No,No,No,Male,0,Yes,Yes,Yes,1
4533,2154-KVJFF,2018-09-01,2019-12-01,Month-to-month,Yes,Electronic check,79.75,1111.85,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,1
4534,5360-LJCNJ,2014-03-01,,Two year,Yes,Bank transfer (automatic),105.15,7555.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
4535,2607-FBDFF,2020-01-01,,Month-to-month,No,Credit card (automatic),49.0,49.0,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
4536,9647-ERGBE,2017-07-01,2020-01-01,Month-to-month,Yes,Electronic check,100.05,3046.15,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
4537,3428-XZMAZ,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.35,69.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
4538,1100-DDVRV,2018-09-01,,Month-to-month,Yes,Mailed check,49.8,836.35,DSL,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,,0
4539,0378-TOVMS,2019-10-01,2020-01-01,Month-to-month,No,Electronic check,85.8,272.2,Fiber optic,No,No,No,Yes,No,Yes,Female,0,No,No,No,1
4540,4355-HBJHH,2014-04-01,2019-11-01,Two year,Yes,Electronic check,79.7,5293.4,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,1
4541,6728-WYQBC,2020-01-01,,Month-to-month,No,Bank transfer (automatic),20.95,20.95,,,,,,,,Male,0,No,No,No,0
4542,9058-CBREO,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,50.55,50.55,DSL,No,No,No,No,No,No,Female,1,No,No,Yes,1
4543,9029-FEGVJ,2017-06-01,,Month-to-month,No,Mailed check,79.3,2570.0,Fiber optic,No,No,Yes,No,No,No,Female,1,Yes,No,Yes,0
4544,7216-KAOID,2016-09-01,,One year,No,Bank transfer (automatic),19.5,798.2,,,,,,,,Male,0,Yes,Yes,No,0
4545,0318-QUUOB,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,80.55,80.55,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,No,No,1
4546,6145-NNPNO,2020-01-01,,Month-to-month,No,Bank transfer (automatic),44.15,44.15,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
4547,5520-FVEWJ,2018-10-01,2019-10-01,Month-to-month,Yes,Electronic check,84.5,916.9,Fiber optic,No,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes,1
4548,5339-TJFEK,2014-12-01,,Month-to-month,Yes,Electronic check,105.5,6487.2,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
4549,5572-ZDXHY,2018-02-01,2019-12-01,Month-to-month,Yes,Mailed check,84.3,1855.65,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,1
4550,2074-GUHPQ,2018-09-01,,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,No,Yes,Yes,0
4551,4625-XMOYM,2014-02-01,,Two year,Yes,Bank transfer (automatic),26.25,1988.05,,,,,,,,Female,0,Yes,Yes,Yes,0
4552,5827-MWCZK,2015-06-01,,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
4553,1385-TQOZW,2019-05-01,,Month-to-month,Yes,Credit card (automatic),20.45,147.55,,,,,,,,Female,0,No,No,No,0
4554,5914-XRFQB,2014-02-01,,Two year,Yes,Bank transfer (automatic),115.8,8424.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
4555,4329-YPDDQ,2018-06-01,,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
4556,4804-NCPET,2018-07-01,,Two year,No,Mailed check,20.2,387.4,,,,,,,,Male,0,Yes,Yes,No,0
4557,3750-CKVKH,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,67.75,116.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
4558,5944-UGLLK,2015-09-01,,One year,No,Credit card (automatic),54.9,3045.75,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,,0
4559,8063-GBATB,2017-08-01,2019-11-01,Month-to-month,Yes,Electronic check,85.25,2287.25,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,1
4560,7787-BNTZM,2019-08-01,,Month-to-month,No,Bank transfer (automatic),20.15,130.5,,,,,,,,Male,0,No,No,No,0
4561,2252-ISRNH,2019-05-01,,One year,Yes,Electronic check,90.35,767.9,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
4562,9415-TPKRV,2019-06-01,,Month-to-month,No,Electronic check,55.75,446.8,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,Yes,0
4563,5322-TEUJK,2014-03-01,,Two year,No,Bank transfer (automatic),114.6,8100.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
4564,4547-KQRTM,2019-03-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,1
4565,4877-EVATK,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,20.0,20.0,,,,,,,,Male,0,No,No,No,1
4566,1866-DIOQZ,2014-03-01,,One year,No,Bank transfer (automatic),66.8,4689.15,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,,0
